ID,ID_MEDIA,ID_CATEGORY,ID_TRANSPORTER,ID_MATERIALS,ID_COMPANY,COUNTRY,NAME,PRICE,DESCRIPTION,QUANTITY,STOCK,WEIGHT,WIDTH,LENGHT,STATUS,HEIGHT
385,59,95,52,52,3,United States,Common boubou shrike,14521134,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,87486,59149,57658,18,91651,REPORTING,67
386,44,5,79,93,87,Serbia,White-throated monitor,25832048,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,87770,81817,80921,708,10792,ACTIVE,54
387,79,48,8,22,54,Thailand,Spur-winged goose,49460027,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,64028,38139,74664,415,71820,ACTIVE,287
388,100,99,36,56,83,China,"Phascogale, brush-tailed",85625044,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,43804,80128,68020,280,9291,INACTIVE,193
389,85,83,96,45,88,China,Caracara (unidentified),38786429,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,2882,63788,63698,184,36320,ACTIVE,250
390,57,63,63,57,54,China,"Lion, steller sea",45818171,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,93709,52373,80758,708,65964,SOLD OUT,649
391,36,79,63,97,57,Canada,Nubian bee-eater,13561116,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices,69218,78744,83750,644,65762,REPORTING,74
392,8,57,95,85,92,Japan,"Sandpiper, spotted wood",79939831,ac est lacinia nisi venenatis tristique fusce congue diam id ornare,247,1347,48022,498,12570,ACTIVE,406
393,19,84,61,11,55,Brazil,Miner's cat,90532378,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,1836,29254,37225,315,82118,VERIFYING,221
394,81,46,74,37,31,China,"Hornbill, southern ground",77365100,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue,65051,79399,20203,964,26670,VERIFYING,461
395,30,39,66,71,34,Indonesia,"Deer, barasingha",605373,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis,38960,35589,96801,42,99628,SOLD OUT,541
396,43,32,9,47,95,Poland,"Phalarope, northern",3844822,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,15917,69833,35156,84,58662,REPORTING,925
397,6,51,50,30,83,China,"Mynah, indian",14207843,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,99352,47,40544,682,39496,ACTIVE,25
398,15,74,80,73,19,Malaysia,Sulfur-crested cockatoo,29241968,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,1383,69055,15464,987,90510,AVAILABLE,815
399,76,83,51,28,73,Russia,Crested porcupine,74086817,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse,9299,25940,36655,952,79943,AVAILABLE,937
400,25,62,24,87,22,Indonesia,"Cliffchat, mocking",84221754,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,51541,15720,22121,736,57947,REPORTING,211
401,39,49,5,74,23,Slovenia,Egyptian goose,75832969,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,19497,61969,50830,286,64708,SOLD OUT,376
402,9,84,35,47,28,Brazil,Sambar,38516936,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,23701,81973,33098,505,27807,ACTIVE,617
403,7,45,72,44,33,France,Spotted hyena,8795515,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,45819,22324,2565,98,58546,AVAILABLE,751
404,6,13,35,28,2,China,"Gazelle, thomson's",77522328,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,49137,62219,23036,954,25690,SOLD OUT,624
405,17,15,69,98,72,Portugal,"Crane, stanley",31311898,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,61981,86293,73960,297,41835,REPORTING,235
406,19,15,14,19,72,Uzbekistan,"Hawk, red-tailed",58836794,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque,67252,92043,41240,313,34901,VERIFYING,593
407,47,15,88,86,85,Indonesia,"Goose, spur-winged",39256709,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,15986,30603,88487,923,82433,ACTIVE,723
408,50,46,18,26,75,China,Miner's cat,70210529,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,20756,29492,63553,987,57152,VERIFYING,359
409,75,85,25,89,99,China,Tiger cat,67465948,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,11553,19039,90504,371,41389,SOLD OUT,35
410,67,79,19,87,62,Brazil,Huron,86278853,urna ut tellus nulla ut erat id mauris vulputate elementum nullam,24058,1516,98891,886,3480,SOLD OUT,802
411,46,78,27,85,23,Czech Republic,"Lion, california sea",71835205,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,4398,76826,45264,476,31121,VERIFYING,99
412,96,31,16,13,61,China,Prehensile-tailed porcupine,50491155,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec,8819,29709,35154,325,76189,INACTIVE,693
413,71,19,4,66,2,China,Madagascar fruit bat,28441688,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,14032,85183,683,557,75584,INACTIVE,591
414,97,34,26,88,4,United States,"Bird, pied butcher",13664653,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,15215,90054,59489,798,43938,AVAILABLE,971
415,42,96,64,29,7,Brazil,Western bearded dragon,19673291,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante,73892,17538,19052,515,49211,INACTIVE,901
416,5,87,67,87,67,Czech Republic,Red-tailed phascogale,76039018,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,57823,83068,14805,931,84346,ACTIVE,864
417,6,85,20,33,12,Peru,Black curlew,93426885,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque,10150,36272,56065,961,13307,AVAILABLE,728
418,92,91,30,6,98,Russia,Paca,34599427,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et,83238,57570,70678,738,99855,VERIFYING,655
419,62,94,7,42,40,China,Snake-necked turtle,98240431,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,154,48461,2141,88,71221,AVAILABLE,560
420,78,4,24,6,49,Czech Republic,Long-tailed skua,34014619,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,14504,18534,87793,574,81017,ACTIVE,2
421,67,64,30,16,88,Mongolia,Stick insect,32212901,cubilia curae nulla dapibus dolor vel est donec odio justo,50520,9309,37195,448,77717,ACTIVE,948
422,11,52,100,18,22,Estonia,"Trumpeter, green-winged",37561019,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,81713,86653,53463,182,81257,ACTIVE,331
423,37,1,72,9,56,Indonesia,Collared lizard,24161025,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,91812,45328,36015,372,18312,SOLD OUT,208
424,6,66,57,47,81,Ukraine,"Deer, swamp",90094421,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce,30502,48843,34130,562,82367,INACTIVE,824
425,89,85,29,23,22,China,Aardwolf,91013242,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,80094,44629,86678,155,53345,REPORTING,517
426,27,17,5,28,27,China,Chacma baboon,79254464,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum,81664,58757,69258,977,1024,VERIFYING,532
427,67,67,43,78,20,Pakistan,Sociable weaver,46166127,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,78209,77462,14957,893,78118,INACTIVE,882
428,86,18,34,89,60,Poland,"Capuchin, black-capped",89460052,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,71444,15065,59880,855,10739,INACTIVE,955
429,9,27,67,83,29,China,"Spider, wolf",41601127,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,71017,63470,78624,168,31532,REPORTING,327
430,36,53,83,35,24,Russia,Common genet,47998027,elementum ligula vehicula consequat morbi a ipsum integer a nibh,59121,11906,77244,366,11848,VERIFYING,34
431,71,27,76,57,19,Indonesia,"Booby, blue-footed",98907159,at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,44419,88072,46179,787,81384,AVAILABLE,61
432,15,21,50,56,17,Philippines,Greater sage grouse,17674137,suspendisse ornare consequat lectus in est risus auctor sed tristique in,51894,94003,49660,114,25935,SOLD OUT,164
433,20,67,46,34,36,Japan,White-faced tree rat,47416733,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,69013,98350,58845,694,79427,SOLD OUT,184
434,7,9,90,89,40,France,Squirrel glider,77814851,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,98333,47732,40861,215,68691,VERIFYING,824
435,61,72,28,51,42,Ukraine,Mexican boa,96964350,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,69163,58218,85087,274,17395,ACTIVE,354
436,56,86,96,88,81,Greece,"Dove, white-winged",63516983,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,93579,19705,16279,662,16675,AVAILABLE,756
437,13,84,82,79,54,Russia,"Wallaby, agile",57290638,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,4409,61605,12803,823,3319,ACTIVE,49
438,59,58,66,14,82,Chile,Woylie,23620290,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,63332,82555,9999,304,15472,SOLD OUT,529
439,65,79,76,49,54,China,"Albatross, galapagos",47604612,justo morbi ut odio cras mi pede malesuada in imperdiet et,33854,43740,73315,721,2010,SOLD OUT,723
440,41,70,59,64,53,Indonesia,Andean goose,42757252,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,82664,74767,58231,501,81857,REPORTING,998
441,80,7,78,5,93,Canada,Olive baboon,44349782,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in,79093,75343,34012,931,99681,SOLD OUT,502
442,56,53,69,38,79,Chad,"Otter, giant",67437135,nisi at nibh in hac habitasse platea dictumst aliquam augue quam,31592,62403,32398,243,97630,VERIFYING,68
443,14,42,49,4,77,United Arab Emirates,South American meadowlark (unidentified),97846854,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,79691,73745,2562,699,28993,VERIFYING,375
444,89,6,23,13,48,Indonesia,Tiger cat,76693102,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,7511,34077,96352,436,56441,INACTIVE,700
445,9,4,54,91,79,Egypt,Gerenuk,31781617,vestibulum proin eu mi nulla ac enim in tempor turpis nec,14671,41022,65466,364,87299,SOLD OUT,975
446,93,61,73,9,100,Indonesia,"Fox, savanna",15588377,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,30700,18549,26236,360,9420,VERIFYING,945
447,3,8,96,44,32,China,Pallas's fish eagle,26804623,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,13110,43059,94505,500,37667,VERIFYING,662
448,59,76,12,4,33,Ukraine,"Tern, white-winged",74202074,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed,97936,18505,51101,447,51485,VERIFYING,50
449,31,46,66,58,17,France,"Goose, spur-winged",59613280,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,26963,26651,289,785,21541,ACTIVE,165
450,23,3,46,61,22,Poland,African wild dog,79097671,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,46429,44108,71472,791,59189,ACTIVE,221
451,4,4,42,27,84,Venezuela,Bushbuck,3501097,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,33274,75275,29382,930,41858,ACTIVE,478
452,89,1,7,16,59,Cape Verde,African jacana,2458565,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,12367,47385,94154,540,59255,AVAILABLE,997
453,26,32,51,18,71,Vietnam,Jaguarundi,12013341,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,73640,40942,90744,561,20573,ACTIVE,610
454,60,67,15,13,34,Macedonia,"Heron, little",50707531,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,70465,35127,63938,339,63536,REPORTING,461
455,15,29,19,24,62,Portugal,Southern hairy-nosed wombat,72749598,sit amet justo morbi ut odio cras mi pede malesuada in,49411,36616,29574,259,45913,INACTIVE,85
456,56,47,52,16,95,Indonesia,"Swan, trumpeter",93734880,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,23984,72954,58608,743,41974,INACTIVE,470
457,64,63,57,76,81,China,Openbill stork,58765892,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,67954,53789,98198,396,77464,SOLD OUT,230
458,75,21,65,34,20,China,Black-backed jackal,19064653,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris,82537,50543,77932,867,46963,VERIFYING,492
459,3,70,39,52,57,China,"Buffalo, asian water",8727912,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,28913,85256,20577,96,96794,INACTIVE,541
460,61,49,33,69,59,Indonesia,Collared peccary,15324860,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,39024,19616,62248,115,84010,SOLD OUT,97
461,80,15,58,73,89,Colombia,Common palm civet,41976456,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,7813,79958,80475,635,37124,SOLD OUT,159
462,51,43,23,45,5,Philippines,"Hare, arctic",4414482,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,26456,33844,72941,89,60141,INACTIVE,95
463,18,54,99,57,33,Vietnam,Klipspringer,62084026,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,58895,92468,61853,404,75555,REPORTING,583
464,26,52,98,24,47,Philippines,African lynx,35303716,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit,20819,64356,91941,219,62586,AVAILABLE,81
465,83,77,17,80,31,China,Blue racer,22552227,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,31886,8124,18020,609,92357,VERIFYING,556
466,47,70,32,69,11,Italy,Small-clawed otter,89490222,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi,31457,25067,35986,283,66253,VERIFYING,655
467,48,91,89,31,56,Russia,"Squirrel, antelope ground",66640130,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,56441,31846,50260,36,67095,REPORTING,643
468,77,99,65,39,57,United States,Northern elephant seal,38700024,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,71914,20062,22839,854,46671,ACTIVE,451
469,59,90,73,27,58,Indonesia,"Vulture, lappet-faced",52274948,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,37706,57139,82584,689,509,REPORTING,633
470,88,74,86,55,99,France,Asiatic jackal,91854424,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,56096,9031,95842,554,61755,ACTIVE,266
471,98,9,16,85,18,South Africa,"Dolphin, striped",76841957,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,14431,78854,57952,406,48342,SOLD OUT,717
472,42,45,47,17,27,China,"Deer, red",93768352,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,17335,61457,929,663,49507,ACTIVE,369
473,2,54,33,35,25,Philippines,"Antechinus, brown",36396087,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,26227,49739,6332,403,62245,AVAILABLE,623
474,94,27,22,73,45,Kazakhstan,"Possum, ring-tailed",91403784,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,39300,28482,9329,806,38089,ACTIVE,72
